<<<<<<< HEAD
,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,fare_amount,date,time,fare_amount_group,Year,Timestamp,Month
53321,2012-06-15 07:36:31,-73.989552,40.756916,-73.970536,40.761527,1,5.3,2012-06-15,07:36:31,0 to 100,2012,1339745791,Jun
43744,2012-08-05 03:36:50,-73.988547,40.764237,-73.967127,40.798697,2,8.1,2012-08-05,03:36:50,0 to 100,2012,1344137810,Aug
137662,2012-11-04 07:14:24,-73.985786,40.75245200000001,-74.00936300000002,40.703917,1,18.5,2012-11-04,07:14:24,0 to 100,2012,1352013264,Nov
68277,2010-08-31 10:53:00,-73.99412199999998,40.751057,-73.964973,40.768305,5,11.3,2010-08-31,10:53:00,0 to 100,2010,1283251980,Aug
89750,2014-12-29 23:05:00,-73.992727,40.723812,-73.99146,40.685247,1,14.0,2014-12-29,23:05:00,0 to 100,2014,1419894300,Dec
106304,2014-01-21 14:49:06,-74.00156700000002,40.746553999999996,-73.99502,40.741433,1,6.5,2014-01-21,14:49:06,0 to 100,2014,1390315746,Jan
174037,2014-06-13 22:53:05,-73.988949,40.727290999999994,-74.006527,40.743885999999996,1,10.0,2014-06-13,22:53:05,0 to 100,2014,1402699985,Jun
112137,2011-11-16 23:58:00,-74.004935,40.723034999999996,-73.962225,40.713088,1,10.5,2011-11-16,23:58:00,0 to 100,2011,1321487880,Nov
67596,2009-09-14 08:41:00,-73.999668,40.738295,-74.010362,40.720185,1,6.1,2009-09-14,08:41:00,0 to 100,2009,1252917660,Sep
74800,2012-08-12 17:38:19,-74.009684,40.706576,-73.998512,40.732293,1,8.9,2012-08-12,17:38:19,0 to 100,2012,1344793099,Aug
53447,2009-04-25 22:17:12,-73.989613,40.718982000000004,-73.993779,40.726451000000004,1,6.5,2009-04-25,22:17:12,0 to 100,2009,1240697832,Apr
69706,2009-02-15 03:36:00,-74.002163,40.733723,-74.009623,40.713387,3,5.7,2009-02-15,03:36:00,0 to 100,2009,1234668960,Feb
12420,2009-06-16 15:39:27,-73.970771,40.766652,-73.970771,40.766652,1,45.0,2009-06-16,15:39:27,0 to 100,2009,1245166767,Jun
177880,2010-02-26 22:50:50,-73.98476,40.764295000000004,-73.985907,40.760562,3,4.9,2010-02-26,22:50:50,0 to 100,2010,1267224650,Feb
182417,2011-04-16 21:48:00,-73.787982,40.641905,-73.78022,40.66669,4,8.9,2011-04-16,21:48:00,0 to 100,2011,1302990480,Apr
47138,2012-01-19 12:23:00,-73.975195,40.782587,-73.982005,40.774485,1,4.9,2012-01-19,12:23:00,0 to 100,2012,1326975780,Jan
20398,2014-11-04 12:55:00,-73.99448000000002,40.74601,-73.94765,40.79051,2,21.5,2014-11-04,12:55:00,0 to 100,2014,1415105700,Nov
30852,2014-06-05 20:37:00,-73.982795,40.751571999999996,-74.00966,40.711209999999994,1,14.5,2014-06-05,20:37:00,0 to 100,2014,1402000620,Jun
3038,2010-10-31 06:04:33,-73.986998,40.747078,-73.986518,40.755085,4,5.7,2010-10-31,06:04:33,0 to 100,2010,1288505073,Oct
16167,2012-09-06 17:21:00,-73.863698,40.769442,-73.955015,40.693670000000004,1,37.5,2012-09-06,17:21:00,0 to 100,2012,1346952060,Sep
105900,2010-10-26 07:17:00,-73.99032199999998,40.756242,-73.979288,40.753692,1,6.9,2010-10-26,07:17:00,0 to 100,2010,1288077420,Oct
188786,2011-06-26 04:52:00,-73.997648,40.746538,-73.94929300000003,40.80235,1,14.9,2011-06-26,04:52:00,0 to 100,2011,1309063920,Jun
89860,2014-11-02 08:50:00,-73.99024,40.756640000000004,-73.96128,40.7808,1,11.0,2014-11-02,08:50:00,0 to 100,2014,1414918200,Nov
101461,2014-11-05 12:11:41,-73.955126,40.769022,-73.955464,40.777004,1,5.5,2014-11-05,12:11:41,0 to 100,2014,1415189501,Nov
164037,2010-09-11 22:48:23,-73.981212,40.755396999999995,-73.994107,40.750067,1,10.5,2010-09-11,22:48:23,0 to 100,2010,1284245303,Sep
188089,2013-12-31 19:11:24,-73.949669,40.784597999999995,-73.979809,40.748661,1,14.5,2013-12-31,19:11:24,0 to 100,2013,1388517084,Dec
150995,2009-09-02 09:45:34,-73.984474,40.724771000000004,-74.00572199999998,40.705762,1,10.5,2009-09-02,09:45:34,0 to 100,2009,1251884734,Sep
170839,2009-07-26 18:02:13,-73.963465,40.758055999999996,-73.862409,40.768855,1,21.3,2009-07-26,18:02:13,0 to 100,2009,1248631333,Jul
197125,2014-09-08 22:55:56,-73.998363,40.724651,-73.959539,40.771341,2,17.5,2014-09-08,22:55:56,0 to 100,2014,1410216956,Sep
16869,2012-02-02 21:12:00,-73.97506,40.749643,-73.980243,40.757038,1,4.9,2012-02-02,21:12:00,0 to 100,2012,1328217120,Feb
53495,2011-06-10 14:56:00,-74.007688,40.732217999999996,-73.966913,40.766793,5,17.3,2011-06-10,14:56:00,0 to 100,2011,1307717760,Jun
40159,2010-04-12 10:47:00,-73.968172,40.758965,-73.960363,40.779228,1,8.9,2010-04-12,10:47:00,0 to 100,2010,1271069220,Apr
61956,2014-03-01 14:17:34,-73.98338100000002,40.754447,-73.983485,40.7545,1,2.5,2014-03-01,14:17:34,0 to 100,2014,1393683454,March
10708,2010-12-22 18:04:42,-73.988222,40.737675,-73.978284,40.7517,1,5.7,2010-12-22,18:04:42,0 to 100,2010,1293041082,Dec
118451,2013-07-06 16:48:00,-73.98089300000002,40.738005,-73.99029,40.719652,6,6.5,2013-07-06,16:48:00,0 to 100,2013,1373129280,Jul
38699,2014-08-14 23:34:00,-73.970347,40.756477000000004,-73.882007,40.721667,1,22.0,2014-08-14,23:34:00,0 to 100,2014,1408059240,Aug
181853,2010-05-17 17:45:00,-73.974057,40.757378,-74.008117,40.747855,3,12.9,2010-05-17,17:45:00,0 to 100,2010,1274118300,May
90546,2013-02-24 23:15:12,-74.006292,40.733381,-74.003738,40.741939,1,5.5,2013-02-24,23:15:12,0 to 100,2013,1361747712,Feb
98812,2013-01-06 15:47:52,-73.94540500000002,40.774301,-73.955445,40.779506,1,5.0,2013-01-06,15:47:52,0 to 100,2013,1357487272,Jan
8130,2013-04-25 08:49:00,-73.980267,40.767367,-73.970927,40.764455,1,5.0,2013-04-25,08:49:00,0 to 100,2013,1366879740,Apr
114698,2010-02-05 16:44:15,-73.97612600000002,40.765589,-73.95614,40.781636999999996,4,6.5,2010-02-05,16:44:15,0 to 100,2010,1265388255,Feb
61685,2014-12-11 14:47:00,-73.989083,40.741082,-73.953947,40.766432,3,23.5,2014-12-11,14:47:00,0 to 100,2014,1418309220,Dec
57475,2014-08-03 21:46:00,-73.964652,40.75935,-73.955497,40.771807,2,6.0,2014-08-03,21:46:00,0 to 100,2014,1407102360,Aug
125978,2014-09-05 22:47:00,-73.968177,40.75927,-73.948825,40.787555,2,8.5,2014-09-05,22:47:00,0 to 100,2014,1409957220,Sep
125262,2009-10-14 07:23:00,-73.970832,40.788346999999995,-73.96713299999998,40.754775,1,12.9,2009-10-14,07:23:00,0 to 100,2009,1255504980,Oct
42417,2011-10-28 15:05:48,-73.968819,40.761271,-73.865096,40.770583,1,34.5,2011-10-28,15:05:48,0 to 100,2011,1319814348,Oct
94040,2010-09-07 12:05:00,-73.96047800000002,40.781815,-73.98579699999998,40.769687,1,7.3,2010-09-07,12:05:00,0 to 100,2010,1283861100,Sep
81539,2012-04-24 19:12:00,-73.98824,40.754055,-73.982178,40.768882,1,6.9,2012-04-24,19:12:00,0 to 100,2012,1335294720,Apr
45843,2009-10-29 19:55:21,-73.955827,40.764108,-73.975442,40.751985,1,6.5,2009-10-29,19:55:21,0 to 100,2009,1256846121,Oct
122400,2010-04-10 20:06:14,-73.97515200000002,40.746446999999996,-73.97202800000002,40.754325,1,11.7,2010-04-10,20:06:14,0 to 100,2010,1270929974,Apr
42340,2011-03-30 11:38:41,-74.001975,40.740464,-73.991102,40.736838,1,4.1,2011-03-30,11:38:41,0 to 100,2011,1301485121,March
66400,2012-12-01 13:07:32,-73.993613,40.750817,-73.978205,40.764720000000004,1,10.0,2012-12-01,13:07:32,0 to 100,2012,1354367252,Dec
40242,2010-04-22 11:36:00,-73.99866,40.739957000000004,-74.005685,40.726688,1,4.9,2010-04-22,11:36:00,0 to 100,2010,1271936160,Apr
9932,2012-08-02 07:36:00,-73.987962,40.74239,-73.954355,40.763558,1,11.3,2012-08-02,07:36:00,0 to 100,2012,1343892960,Aug
74242,2011-01-13 23:32:36,-73.99000799999997,40.760709999999996,-73.973017,40.74853,0,6.9,2011-01-13,23:32:36,0 to 100,2011,1294961556,Jan
83983,2009-06-20 23:07:08,-73.874476,40.774066999999995,-73.979667,40.743798,1,24.65,2009-06-20,23:07:08,0 to 100,2009,1245539228,Jun
151619,2010-04-23 21:21:00,-73.96889200000003,40.795984999999995,-73.937063,40.81349,1,10.5,2010-04-23,21:21:00,0 to 100,2010,1272057660,Apr
116840,2009-01-13 18:12:51,-73.97558599999998,40.79196500000001,-73.957265,40.78282700000001,1,8.7,2009-01-13,18:12:51,0 to 100,2009,1231870371,Jan
180039,2009-03-17 22:09:00,-73.978305,40.748542,-73.983438,40.750343,2,4.5,2009-03-17,22:09:00,0 to 100,2009,1237327740,March
36855,2011-08-01 19:02:00,-73.95089300000002,40.769175,-73.969677,40.760457,1,8.1,2011-08-01,19:02:00,0 to 100,2011,1312225320,Aug
92361,2012-06-20 07:09:00,-73.964763,40.763822,-73.980947,40.755027,1,6.1,2012-06-20,07:09:00,0 to 100,2012,1340176140,Jun
1639,2014-08-09 04:06:07,-73.977956,40.729109,-73.989113,40.689535,1,15.5,2014-08-09,04:06:07,0 to 100,2014,1407557167,Aug
124906,2014-07-03 08:53:51,-73.97460699999998,40.753307,-74.00653,40.725062,1,14.5,2014-07-03,08:53:51,0 to 100,2014,1404377631,Jul
154786,2013-11-27 08:48:02,-73.981786,40.770655,-73.99709,40.752796000000004,1,10.5,2013-11-27,08:48:02,0 to 100,2013,1385542082,Nov
125318,2010-07-14 11:37:27,-73.98192,40.762722,-73.962009,40.779329,1,10.5,2010-07-14,11:37:27,0 to 100,2010,1279107447,Jul
129624,2012-02-09 23:40:04,-73.998357,40.716898,-73.994472,40.713851,1,2.9,2012-02-09,23:40:04,0 to 100,2012,1328830804,Feb
178657,2013-10-22 01:31:17,-73.973292,40.752724,-73.951059,40.786827,1,9.0,2013-10-22,01:31:17,0 to 100,2013,1382405477,Oct
51617,2011-11-14 06:12:21,-73.98144,40.743958,-73.985007,40.753524,1,6.1,2011-11-14,06:12:21,0 to 100,2011,1321251141,Nov
132509,2009-06-26 08:20:34,-74.006763,40.731415999999996,-73.991651,40.736090000000004,1,9.7,2009-06-26,08:20:34,0 to 100,2009,1246004434,Jun
68396,2012-02-29 19:55:45,-73.97549599999998,40.765412,-73.96419499999998,40.773577,1,4.5,2012-02-29,19:55:45,0 to 100,2012,1330545345,Feb
136215,2009-05-08 20:57:00,-73.99094699999998,40.750667,-74.003025,40.73126,1,8.5,2009-05-08,20:57:00,0 to 100,2009,1241816220,May
137717,2010-11-17 20:18:00,-73.984482,40.760015,-73.975603,40.756033,5,3.7,2010-11-17,20:18:00,0 to 100,2010,1290025080,Nov
84241,2013-11-04 09:06:00,-73.99284499999997,40.734992,-73.98535,40.738721999999996,1,11.0,2013-11-04,09:06:00,0 to 100,2013,1383555960,Nov
37719,2013-01-20 13:04:00,-73.961985,40.767712,-73.95402299999998,40.775412,1,4.5,2013-01-20,13:04:00,0 to 100,2013,1358687040,Jan
84782,2013-06-26 15:33:00,-73.954015,40.774602,-73.98356,40.748907,1,17.5,2013-06-26,15:33:00,0 to 100,2013,1372260780,Jun
183969,2014-01-15 19:50:38,-73.987115,40.768668,-73.960105,40.80056,2,10.5,2014-01-15,19:50:38,0 to 100,2014,1389815438,Jan
17078,2009-02-20 17:10:42,-73.99029200000003,40.723294,-73.997847,40.716766,1,10.3,2009-02-20,17:10:42,0 to 100,2009,1235149842,Feb
19764,2010-11-06 20:05:00,-73.97738299999997,40.764632,-73.97339699999998,40.747871999999994,1,7.3,2010-11-06,20:05:00,0 to 100,2010,1289073900,Nov
145228,2012-06-16 22:10:00,-73.96763299999998,40.762907,-73.977492,40.759607,1,4.1,2012-06-16,22:10:00,0 to 100,2012,1339884600,Jun
60244,2013-11-20 23:08:00,-73.98255999999998,40.777190000000004,-73.99852,40.76068,6,8.0,2013-11-20,23:08:00,0 to 100,2013,1384988880,Nov
5659,2013-09-02 00:12:00,-73.944425,40.714975,-73.91441,40.760095,2,18.5,2013-09-02,00:12:00,0 to 100,2013,1378080720,Sep
28050,2009-12-08 09:12:00,-73.953615,40.790702,-73.96673299999998,40.773153,2,5.7,2009-12-08,09:12:00,0 to 100,2009,1260263520,Dec
162580,2009-08-30 15:54:57,-73.963463,40.777194,-73.959548,40.771322999999995,2,4.9,2009-08-30,15:54:57,0 to 100,2009,1251647697,Aug
167921,2012-07-11 10:09:43,-73.983869,40.757746000000004,-74.006156,40.723219,1,11.7,2012-07-11,10:09:43,0 to 100,2012,1342001383,Jul
79474,2014-03-24 09:32:00,-73.981775,40.74612,-73.97610300000002,40.755707,2,5.0,2014-03-24,09:32:00,0 to 100,2014,1395653520,March
136230,2012-03-29 11:43:52,-73.983841,40.743845,-73.981177,40.759491,1,8.5,2012-03-29,11:43:52,0 to 100,2012,1333021432,March
191793,2014-05-16 21:09:30,-73.988628,40.72760200000001,-73.88693,40.755339,1,26.5,2014-05-16,21:09:30,0 to 100,2014,1400274570,May
115360,2009-12-24 13:09:14,-74.002383,40.751202,-74.002383,40.751202,1,8.9,2009-12-24,13:09:14,0 to 100,2009,1261660154,Dec
37256,2011-10-15 12:28:00,-74.00635799999998,40.722784999999995,-73.998692,40.717027,2,8.1,2011-10-15,12:28:00,0 to 100,2011,1318681680,Oct
132516,2012-07-20 08:25:00,-73.98729,40.77078,-73.96333800000002,40.803554999999996,1,7.7,2012-07-20,08:25:00,0 to 100,2012,1342772700,Jul
103491,2011-04-27 20:48:58,-73.992319,40.724716,-73.983513,40.765631,2,12.1,2011-04-27,20:48:58,0 to 100,2011,1303937338,Apr
175646,2012-03-21 14:06:59,-73.963574,40.76567100000001,-73.94368,40.776943,2,7.3,2012-03-21,14:06:59,0 to 100,2012,1332338819,March
187286,2011-06-10 01:10:00,-73.986397,40.765679999999996,-73.883003,40.735973,2,17.3,2011-06-10,01:10:00,0 to 100,2011,1307668200,Jun
42457,2009-10-09 20:02:55,-74.002365,40.71490900000001,-73.984044,40.742702,1,8.9,2009-10-09,20:02:55,0 to 100,2009,1255118575,Oct
123775,2014-10-29 16:20:00,-74.00652,40.744145,-73.98097299999998,40.744577,5,10.0,2014-10-29,16:20:00,0 to 100,2014,1414599600,Oct
53372,2011-02-02 09:35:00,-73.97784200000002,40.760459999999995,-74.002105,40.71534000000001,1,16.5,2011-02-02,09:35:00,0 to 100,2011,1296639300,Feb
92598,2011-01-22 17:58:00,-73.99065999999998,40.747987,-73.994512,40.73661,1,5.7,2011-01-22,17:58:00,0 to 100,2011,1295719080,Jan
45511,2009-06-13 04:04:00,-73.817697,40.710298,-73.836812,40.7117,1,8.9,2009-06-13,04:04:00,0 to 100,2009,1244865840,Jun
5435,2009-12-14 06:22:54,-73.958797,40.781056,-73.952715,40.789362,1,3.7,2009-12-14,06:22:54,0 to 100,2009,1260771774,Dec
154728,2012-12-08 12:15:00,-73.979125,40.767502,-73.97564,40.781337,1,8.0,2012-12-08,12:15:00,0 to 100,2012,1354968900,Dec
116841,2010-08-22 00:21:00,-74.00254699999998,40.750268,-74.017783,40.707595,1,10.9,2010-08-22,00:21:00,0 to 100,2010,1282436460,Aug
173427,2009-09-01 21:29:14,-73.988512,40.758958,-73.984713,40.776697999999996,1,6.9,2009-09-01,21:29:14,0 to 100,2009,1251840554,Sep
148497,2014-06-25 12:47:00,-73.988225,40.754059999999996,-73.99604699999998,40.74361,2,5.5,2014-06-25,12:47:00,0 to 100,2014,1403700420,Jun
182230,2010-01-15 18:43:20,-73.991919,40.739354999999996,-74.005248,40.741341999999996,2,4.5,2010-01-15,18:43:20,0 to 100,2010,1263581000,Jan
52872,2014-04-17 12:36:07,-73.983901,40.755001,-73.97985899999998,40.748588,1,5.0,2014-04-17,12:36:07,0 to 100,2014,1397738167,Apr
31994,2013-06-06 12:37:09,-73.968367,40.754948,-73.980793,40.753332,1,11.5,2013-06-06,12:37:09,0 to 100,2013,1370522229,Jun
196460,2012-02-15 13:19:50,-73.975597,40.757656,-73.965779,40.762792,1,6.1,2012-02-15,13:19:50,0 to 100,2012,1329311990,Feb
121643,2012-07-06 10:26:27,-73.863507,40.770013,-73.94749,40.81675,2,25.7,2012-07-06,10:26:27,0 to 100,2012,1341570387,Jul
165449,2010-07-19 07:54:17,-73.988062,40.740944,-73.97611500000002,40.754574,2,5.3,2010-07-19,07:54:17,0 to 100,2010,1279526057,Jul
74463,2013-05-07 17:21:00,-73.980202,40.745742,-73.976962,40.747192,5,7.0,2013-05-07,17:21:00,0 to 100,2013,1367947260,May
182242,2011-09-28 15:20:57,-73.947771,40.790232,-73.950949,40.783149,1,4.5,2011-09-28,15:20:57,0 to 100,2011,1317223257,Sep
115697,2010-06-18 09:12:00,-73.924184,40.769779,-73.984635,40.769582,1,18.1,2010-06-18,09:12:00,0 to 100,2010,1276852320,Jun
2074,2014-06-04 19:45:00,-73.987492,40.76550200000001,-73.995297,40.74971,1,6.0,2014-06-04,19:45:00,0 to 100,2014,1401911100,Jun
110635,2014-10-08 09:35:37,-74.001643,40.717287,-74.003067,40.725731,1,9.5,2014-10-08,09:35:37,0 to 100,2014,1412760937,Oct
137901,2013-06-30 05:01:49,-73.988072,40.737939000000004,-73.96815699999998,40.759418,1,8.0,2013-06-30,05:01:49,0 to 100,2013,1372568509,Jun
99841,2012-05-06 14:14:00,-74.015788,40.711338,-74.00874499999998,40.708128,1,6.1,2012-05-06,14:14:00,0 to 100,2012,1336313640,May
24656,2009-12-08 12:22:51,-73.97341800000002,40.737937,-73.98369699999998,40.749188000000004,1,6.5,2009-12-08,12:22:51,0 to 100,2009,1260274971,Dec
5114,2013-05-08 12:24:49,-73.959947,40.773179,-73.987399,40.753688000000004,1,18.0,2013-05-08,12:24:49,0 to 100,2013,1368015889,May
19748,2011-02-19 02:24:41,-73.98662900000002,40.729926,-73.956027,40.76791400000001,2,9.7,2011-02-19,02:24:41,0 to 100,2011,1298082281,Feb
195466,2011-06-27 15:19:00,-73.874477,40.77398,-73.949412,40.753811999999996,2,16.1,2011-06-27,15:19:00,0 to 100,2011,1309187940,Jun
9180,2011-04-30 14:28:00,-73.982182,40.76834,-73.96375,40.757758,1,7.3,2011-04-30,14:28:00,0 to 100,2011,1304173680,Apr
151244,2009-11-20 08:04:03,-73.95568399999998,40.784825,-73.963053,40.773393,1,6.5,2009-11-20,08:04:03,0 to 100,2009,1258704243,Nov
66079,2014-07-02 11:08:26,-73.95943199999998,40.767617,-73.99736700000003,40.753838,1,19.0,2014-07-02,11:08:26,0 to 100,2014,1404299306,Jul
142599,2012-05-19 12:16:00,-73.97069499999998,40.767625,-73.989985,40.744985,1,8.9,2012-05-19,12:16:00,0 to 100,2012,1337429760,May
204,2010-11-13 07:21:00,-73.971663,40.757812,-73.789273,40.64179,1,45.0,2010-11-13,07:21:00,0 to 100,2010,1289632860,Nov
79924,2010-01-22 10:25:51,-73.989653,40.756264,-73.972313,40.746854,1,7.7,2010-01-22,10:25:51,0 to 100,2010,1264155951,Jan
137172,2014-02-10 21:12:00,-73.983583,40.766357,-73.981177,40.781082,1,7.5,2014-02-10,21:12:00,0 to 100,2014,1392066720,Feb
21931,2011-09-22 18:23:00,-73.955978,40.778933,-73.96435,40.77055,1,5.3,2011-09-22,18:23:00,0 to 100,2011,1316715780,Sep
83878,2014-01-01 18:57:00,-73.8629,40.768747,-73.992225,40.736385,2,34.5,2014-01-01,18:57:00,0 to 100,2014,1388602620,Jan
134449,2014-01-13 14:26:21,-73.969544,40.769211999999996,-73.980111,40.773986,2,4.5,2014-01-13,14:26:21,0 to 100,2014,1389623181,Jan
61408,2012-01-19 21:18:10,-73.97333499999998,40.76027,-73.955258,40.767542,3,8.1,2012-01-19,21:18:10,0 to 100,2012,1327007890,Jan
114067,2012-03-16 15:12:00,-73.954105,40.766690000000004,-73.987123,40.738918,1,11.7,2012-03-16,15:12:00,0 to 100,2012,1331910720,March
52871,2009-04-08 12:22:00,-73.98182299999998,40.745743,-74.00272199999998,40.723483,1,9.7,2009-04-08,12:22:00,0 to 100,2009,1239193320,Apr
147500,2013-12-24 11:42:00,-74.00060500000002,40.732032000000004,-73.994612,40.739709999999995,1,4.5,2013-12-24,11:42:00,0 to 100,2013,1387885320,Dec
190357,2013-04-25 21:10:00,-73.986848,40.725095,-73.965277,40.693521999999994,2,18.0,2013-04-25,21:10:00,0 to 100,2013,1366924200,Apr
43705,2012-02-24 19:37:00,-73.98188499999998,40.767222,-73.97988199999998,40.781027,1,6.9,2012-02-24,19:37:00,0 to 100,2012,1330112220,Feb
106102,2011-10-12 09:24:04,-73.985026,40.747329,-73.985288,40.75546,2,6.1,2011-10-12,09:24:04,0 to 100,2011,1318411444,Oct
114025,2014-05-28 06:19:00,-73.956705,40.812884999999994,-73.96356999999998,40.803317,5,5.0,2014-05-28,06:19:00,0 to 100,2014,1401257940,May
20548,2013-01-29 10:02:00,-73.998475,40.724492,-73.991652,40.744512,1,8.5,2013-01-29,10:02:00,0 to 100,2013,1359453720,Jan
163426,2012-11-12 19:25:00,-73.96928299999998,40.768085,-73.957412,40.77421,1,5.5,2012-11-12,19:25:00,0 to 100,2012,1352748300,Nov
74530,2013-04-10 21:58:00,-73.97719000000002,40.758596999999995,-74.000668,40.726022,1,10.5,2013-04-10,21:58:00,0 to 100,2013,1365631080,Apr
173554,2014-06-02 13:11:00,-73.984827,40.779435,-73.95534,40.804525,5,12.5,2014-06-02,13:11:00,0 to 100,2014,1401714660,Jun
27055,2013-09-28 14:48:54,-73.776797,40.645376,-74.065044,40.592682,2,72.16,2013-09-28,14:48:54,0 to 100,2013,1380379734,Sep
14183,2011-04-29 20:51:00,-73.956615,40.778022,-73.99040500000002,40.751132,1,10.5,2011-04-29,20:51:00,0 to 100,2011,1304110260,Apr
64415,2012-05-29 20:34:00,-73.99420699999997,40.732279999999996,-73.991535,40.75632,1,8.9,2012-05-29,20:34:00,0 to 100,2012,1338323640,May
189765,2013-09-13 11:25:26,-73.995453,40.756277000000004,-74.004612,40.73672,1,8.0,2013-09-13,11:25:26,0 to 100,2013,1379071526,Sep
163777,2013-10-20 23:53:25,-74.002305,40.75037800000001,-73.942522,40.829704,3,25.5,2013-10-20,23:53:25,0 to 100,2013,1382313205,Oct
1215,2010-06-24 09:28:40,-73.97939699999998,40.756206,-73.991462,40.754658,2,6.9,2010-06-24,09:28:40,0 to 100,2010,1277371720,Jun
78546,2014-05-27 21:57:31,-73.98274599999998,40.770355,-73.959721,40.763740999999996,1,8.0,2014-05-27,21:57:31,0 to 100,2014,1401227851,May
156138,2010-06-07 01:05:58,-73.790009,40.646788,-73.980651,40.764476,1,45.0,2010-06-07,01:05:58,0 to 100,2010,1275872758,Jun
33439,2012-11-26 23:40:33,-73.991374,40.770488,-73.942452,40.712963,1,26.5,2012-11-26,23:40:33,0 to 100,2012,1353973233,Nov
42892,2011-04-28 08:10:00,-73.976945,40.74756,-73.970268,40.756605,1,5.7,2011-04-28,08:10:00,0 to 100,2011,1303978200,Apr
97588,2013-09-24 10:27:00,-73.97369499999998,40.754712,-73.98026,40.760402,3,7.0,2013-09-24,10:27:00,0 to 100,2013,1380018420,Sep
52387,2009-12-05 10:39:11,-73.957993,40.670734,-73.952426,40.777268,2,28.9,2009-12-05,10:39:11,0 to 100,2009,1260009551,Dec
177177,2009-03-31 13:11:08,-73.98602199999998,40.758241999999996,-73.990289,40.751075,1,4.5,2009-03-31,13:11:08,0 to 100,2009,1238505068,March
127809,2012-12-29 09:23:00,-73.91211,40.767487,-73.96724499999998,40.760096999999995,1,14.5,2012-12-29,09:23:00,0 to 100,2012,1356772980,Dec
146730,2012-02-04 12:05:13,-73.99889300000002,40.728017,-73.981915,40.732346,1,6.1,2012-02-04,12:05:13,0 to 100,2012,1328357113,Feb
93053,2014-11-06 20:50:22,-74.013476,40.713839,-73.99028100000002,40.76175900000001,1,15.0,2014-11-06,20:50:22,0 to 100,2014,1415307022,Nov
101130,2013-06-02 04:24:19,-73.98727,40.722425,-73.97061,40.79405300000001,3,24.5,2013-06-02,04:24:19,0 to 100,2013,1370147059,Jun
144324,2009-09-10 21:15:10,-73.952763,40.776457,-73.957255,40.777763,1,2.9,2009-09-10,21:15:10,0 to 100,2009,1252617310,Sep
3126,2011-12-24 11:04:00,-73.954937,40.763870000000004,-73.975233,40.752318,2,6.9,2011-12-24,11:04:00,0 to 100,2011,1324724640,Dec
92999,2014-01-23 21:19:00,-74.00281,40.7416,-73.988747,40.776755,1,11.5,2014-01-23,21:19:00,0 to 100,2014,1390511940,Jan
20218,2009-05-01 03:48:10,-73.984042,40.725441,-73.933865,40.695643,1,11.7,2009-05-01,03:48:10,0 to 100,2009,1241149690,May
80757,2013-07-27 08:53:20,-73.954236,40.774617,-73.96968000000003,40.752916,1,7.5,2013-07-27,08:53:20,0 to 100,2013,1374915200,Jul
140568,2012-12-20 13:00:40,-73.960791,40.775642,-73.960136,40.769554,2,4.5,2012-12-20,13:00:40,0 to 100,2012,1356008440,Dec
40133,2009-12-31 12:47:00,-73.97571500000002,40.789233,-73.979127,40.78527800000001,1,7.3,2009-12-31,12:47:00,0 to 100,2009,1262263620,Dec
